94,2.079,2.042,1.457,0.558,-55.63,-55.63,20
95,2.119,2.023,1.469,0.577,-58.22,-58.22,20
96,2.159,2.001,1.481,0.599,-60.73,-60.73,20
97,2.199,1.976,1.493,0.624,-63.15,-63.15,20
98,2.238,1.949,1.506,0.651,-65.47,-65.47,20
99,2.276,1.92,1.52,0.68,-67.7,-67.7,20
100,2.314,1.891,1.534,0.708,-69.81,-69.81,20
101,2.351,1.863,1.549,0.737,-71.83,-71.83,20
102,2.388,1.834,1.564,0.766,-73.74,-73.74,20
103,2.424,1.806,1.58,0.794,-75.55,-75.55,20
104,2.459,1.779,1.596,0.821,-77.27,-77.27,20
105,2.495,1.753,1.613,0.846,-78.89,-78.89,20
106,2.529,1.729,1.631,0.871,-80.43,-80.43,20
107,2.563,1.706,1.649,0.894,-81.88,-81.88,20
108,2.597,1.684,1.667,0.916,-83.26,-83.26,20
109,2.63,1.663,1.686,0.937,-84.56,-84.56,20
110,2.663,1.644,1.705,0.956,-85.79,-85.79,20
111,2.696,1.626,1.724,0.974,-86.95,-86.95,20
112,2.728,1.609,1.744,0.991,-88.06,-88.06,20
113,2.76,1.593,1.764,1.007,-89.11,-89.11,20
114,2.791,1.577,1.785,1.021,-90.1,-90.1,20
115,2.823,1.581,1.805,1.019,-91.11,-91.11,20
116,2.855,1.596,1.825,1.004,-92.17,-92.17,20
117,2.887,1.612,1.845,0.988,-93.28,-93.28,20
118,2.919,1.629,1.864,0.971,-94.46,-94.46,20
119,2.952,1.648,1.883,0.952,-95.71,-95.71,20
120,2.986,1.667,1.902,0.933,-97.02,-97.02,20
121,3.02,1.688,1.92,0.912,-98.41,-98.41,20
122,3.054,1.71,1.938,0.89,-99.88,-99.88,20
123,3.088,1.734,1.955,0.866,-101.44,-101.44,20
124,3.124,1.759,1.972,0.841,-103.08,-103.08,20
125,3.159,1.785,1.989,0.815,-104.81,-104.81,20
126,3.195,1.812,2.004,0.788,-106.65,-106.65,20
127,3.232,1.84,2.02,0.76,-108.58,-108.58,20
128,3.27,1.869,2.034,0.731,-110.62,-110.62,20
129,3.308,1.897,2.048,0.702,-112.76,-112.76,20
130,3.346,1.926,2.062,0.674,-115,-115,20
131,3.385,1.954,2.075,0.646,-117.34,-117.34,20
132,3.425,1.981,2.087,0.619,-119.78,-119.78,20
133,3.465,2.006,2.099,0.594,-122.31,-122.31,20
134,3.505,2.027,2.11,0.572,-124.91,-124.91,20
135,3.546,2.046,2.121,0.554,-127.58,-127.58,20
136,3.588,2.059,2.132,0.54,-130.3,-130.3,20
137,3.629,2.069,2.143,0.531,-133.06,-133.06,20
138,3.67,2.073,2.153,0.527,-135.83,-135.83,20
139,3.712,2.071,2.164,0.529,-138.59,-138.59,20
140,3.753,2.064,2.175,0.535,-141.32,-141.32,20
141,3.794,2.053,2.186,0.547,-144.02,-144.02,20
142,3.835,2.036,2.197,0.564,-146.66,-146.66,20
143,3.875,2.016,2.209,0.584,-149.22,-149.22,20
144,3.915,1.993,2.221,0.607,-151.7,-151.7,20
145,3.954,1.967,2.233,0.633,-154.09,-154.09,20
146,3.993,1.939,2.247,0.661,-156.38,-156.38,20
147,4.031,1.911,2.26,0.689,-158.57,-158.57,20
148,4.069,1.882,2.275,0.718,-160.65,-160.65,20
149,4.106,1.853,2.29,0.747,-162.63,-162.63,20
150,4.143,1.825,2.305,0.775,-164.51,-164.51,20
151,4.179,1.797,2.321,0.803,-166.29,-166.29,20
152,4.214,1.77,2.338,0.829,-167.97,-167.97,20
153,4.249,1.745,2.355,0.855,-169.57,-169.57,20
154,4.283,1.721,2.372,0.879,-171.08,-171.08,20
155,4.317,1.698,2.39,0.902,-172.5,-172.5,20
156,4.351,1.677,2.409,0.923,-173.85,-173.85,20
157,4.384,1.656,2.428,0.944,-175.13,-175.13,20
158,4.417,1.637,2.447,0.963,-176.33,-176.33,20
159,4.449,1.62,2.467,0.98,-177.48,-177.48,20
160,4.481,1.603,2.487,0.997,-178.57,-178.57,20
161,4.513,1.588,2.507,1.012,-179.6,-179.6,20
162,4.544,1.575,2.527,1.023,-180.58,-180.58,20
163,4.576,1.587,2.548,1.013,-181.61,-181.61,20
164,4.608,1.603,2.568,0.997,-182.7,-182.7,20
165,4.641,1.619,2.587,0.981,-183.84,-183.84,20
166,4.673,1.637,2.606,0.963,-185.05,-185.05,20
167,4.706,1.656,2.625,0.944,-186.32,-186.32,20
168,4.74,1.676,2.644,0.924,-187.67,-187.67,20
169,4.774,1.697,2.662,0.903,-189.09,-189.09,20
170,4.808,1.72,2.679,0.88,-190.6,-190.6,20
171,4.843,1.744,2.697,0.856,-192.19,-192.19,20
172,4.879,1.769,2.713,0.831,-193.87,-193.87,20
173,4.914,1.796,2.729,0.804,-195.64,-195.64,20
174,4.951,1.823,2.745,0.777,-197.52,-197.52,20
175,4.988,1.851,2.76,0.749,-199.49,-199.49,20
176,5.026,1.88,2.774,0.72,-201.57,-201.57,20
177,5.064,1.909,2.788,0.691,-203.75,-203.75,20
178,5.102,1.937,2.801,0.663,-206.03,-206.03,20
179,5.142,1.965,2.814,0.635,-208.41,-208.41,20
180,5.182,1.99,2.826,0.609,-210.88,-210.88,20
181,5.222,2.014,2.838,0.586,-213.44,-213.44,20
182,5.262,2.034,2.849,0.566,-216.07,-216.07,20
183,5.303,2.05,2.86,0.55,-218.76,-218.76,20
184,5.345,2.062,2.871,0.538,-221.48,-221.48,20
185,5.386,2.069,2.881,0.531,-224.24,-224.24,20
186,5.428,2.071,2.892,0.529,-227,-227,20
187,5.469,2.067,2.903,0.533,-229.75,-229.75,20
188,5.51,2.058,2.914,0.542,-232.46,-232.46,20
189,5.551,2.044,2.925,0.556,-235.13,-235.13,20
190,5.591,2.026,2.936,0.573,-237.73,-237.73,20
191,5.632,2.005,2.948,0.595,-240.25,-240.25,20
192,5.671,1.98,2.96,0.619,-242.69,-242.69,20
193,5.71,1.954,2.973,0.646,-245.03,-245.03,20
194,5.749,1.926,2.987,0.674,-247.27,-247.27,20
195,5.787,1.898,3.001,0.702,-249.41,-249.41,20
196,5.824,1.869,3.015,0.731,-251.45,-251.45,20
197,5.861,1.84,3.031,0.76,-253.39,-253.39,20
198,5.897,1.812,3.046,0.788,-255.22,-255.22,20
199,5.933,1.785,3.063,0.815,-256.96,-256.96,20
200,5.968,1.759,3.08,0.841,-258.6,-258.6,20
201,6.003,1.734,3.097,0.865,-260.16,-260.16,20
202,6.037,1.711,3.115,0.889,-261.63,-261.63,20
203,6.071,1.689,3.133,0.911,-263.02,-263.02,20
204,6.104,1.668,3.152,0.932,-264.34,-264.34,20
205,6.137,1.648,3.171,0.952,-265.59,-265.59,20
206,6.17,1.63,3.19,0.97,-266.77,-266.77,20
207,6.202,1.613,3.21,0.987,-267.89,-267.89,20
208,6.234,1.596,3.23,1.003,-268.95,-268.95,20
209,6.265,1.581,3.25,1.019,-269.96,-269.96,20
210,6.297,1.579,3.271,1.019,-270.96,-270.96,20
211,6.329,1.595,3.291,1.005,-272.02,-272.02,20
212,6.361,1.611,3.31,0.989,-273.13,-273.13,20
213,6.394,1.628,3.33,0.972,-274.31,-274.31,20
214,6.427,1.647,3.349,0.953,-275.55,-275.55,20
215,6.46,1.666,3.368,0.934,-276.86,-276.86,20
216,6.494,1.687,3.386,0.913,-278.24,-278.24,20
217,6.528,1.709,3.404,0.891,-279.71,-279.71,20
218,6.562,1.732,3.421,0.868,-281.26,-281.26,20
219,6.598,1.757,3.438,0.843,-282.89,-282.89,20
220,6.633,1.783,3.454,0.817,-284.62,-284.62,20
221,6.669,1.81,3.47,0.79,-286.45,-286.45,20
222,6.706,1.838,3.485,0.762,-288.37,-288.37,20
223,6.744,1.866,3.5,0.734,-290.4,-290.4,20
224,6.781,1.895,3.514,0.705,-292.53,-292.53,20
225,6.82,1.924,3.528,0.676,-294.77,-294.77,20
226,6.859,1.952,3.541,0.648,-297.1,-297.1,20
227,6.899,1.978,3.553,0.622,-299.53,-299.53,20
228,6.939,2.003,3.565,0.597,-302.05,-302.05,20
229,6.979,2.025,3.576,0.575,-304.64,-304.64,20
230,7.02,2.043,3.588,0.557,-307.3,-307.3,20
231,7.061,2.055,3.598,0.542,-310.01,-310.01,20
232,7.102,2.053,3.609,0.53,-312.74,-312.74,20
233,7.143,2.032,3.619,0.519,-315.45,-315.45,20
234,7.183,1.994,3.63,0.511,-318.1,-318.1,20
235,7.222,1.947,3.64,0.506,-320.68,-320.68,20
236,7.259,1.897,3.65,0.504,-323.18,-323.18,20
237,7.296,1.843,3.66,0.506,-325.57,-325.57,20
238,7.332,1.788,3.67,0.51,-327.86,-327.86,20
239,7.367,1.731,3.68,0.515,-330.04,-330.04,20
240,7.4,1.673,3.691,0.52,-332.1,-332.1,20
241,7.432,1.615,3.701,0.526,-334.05,-334.05,20
242,7.464,1.558,3.712,0.531,-335.89,-335.89,20
243,7.494,1.502,3.723,0.535,-337.62,-337.62,20
244,7.523,1.447,3.733,0.539,-339.25,-339.25,20
245,7.55,1.393,3.744,0.541,-340.77,-340.77,20
246,7.577,1.34,3.755,0.541,-342.2,-342.2,20
247,7.603,1.289,3.766,0.541,-343.54,-343.54,20
248,7.628,1.239,3.777,0.539,-344.79,-344.79,20
249,7.652,1.19,3.787,0.535,-345.97,-345.97,20
250,7.674,1.143,3.798,0.53,-347.06,-347.06,20
251,7.696,1.098,3.808,0.524,-348.09,-348.09,20
252,7.717,1.053,3.819,0.516,-349.05,-349.05,20
253,7.738,1.01,3.829,0.508,-349.95,-349.95,20
254,7.757,0.968,3.839,0.498,-350.79,-350.79,20
255,7.776,0.926,3.849,0.487,-351.58,-351.58,20
256,7.793,0.886,3.858,0.475,-352.32,-352.32,20
257,7.81,0.847,3.867,0.463,-353,-353,20
258,7.826,0.808,3.876,0.449,-353.65,-353.65,20
259,7.842,0.77,3.885,0.435,-354.25,-354.25,20
260,7.856,0.733,3.893,0.42,-354.81,-354.81,20
261,7.87,0.697,3.902,0.405,-355.33,-355.33,20
262,7.884,0.661,3.909,0.389,-355.82,-355.82,20
263,7.896,0.625,3.917,0.372,-356.27,-356.27,20
264,7.908,0.59,3.924,0.355,-356.69,-356.69,20
265,7.919,0.556,3.931,0.338,-357.08,-357.08,20
266,7.929,0.521,3.937,0.32,-357.44,-357.44,20
267,7.939,0.488,3.943,0.302,-357.77,-357.77,20
268,7.948,0.454,3.949,0.283,-358.08,-358.08,20
269,7.957,0.421,3.954,0.264,-358.36,-358.36,20
270,7.964,0.388,3.959,0.245,-358.62,-358.62,20
271,7.972,0.355,3.963,0.226,-358.85,-358.85,20
272,7.978,0.323,3.968,0.206,-359.06,-359.06,20
273,7.984,0.291,3.971,0.187,-359.24,-359.24,20
274,7.989,0.259,3.975,0.167,-359.41,-359.41,20
275,7.994,0.227,3.978,0.147,-359.55,-359.55,20
276,7.997,0.195,3.98,0.126,-359.67,-359.67,20
277,8.001,0.163,3.982,0.106,-359.78,-359.78,20
278,8.003,0.132,3.984,0.086,-359.86,-359.86,20
279,8.005,0.1,3.985,0.065,-359.92,-359.92,20
280,8.007,0.069,3.986,0.045,-359.96,-359.96,20
281,8.007,0.039,3.987,0.025,-359.99,-359.99,20
282,8.008,0.016,3.987,0.01,-360,-360,20
283,8.008,0.004,3.987,0.002,-360,-360,20
284,8.008,0,3.987,0,-360,-360,20
