0,0,0,0,0,0,0,20
1,0.000,0.009,0.000,0.009,0.00,0.00,20
2,0.000,0.016,0.000,0.019,0.01,0.01,20
3,0.001,0.035,0.001,0.043,0.02,0.02,20
4,0.002,0.058,0.003,0.072,0.05,0.05,20
5,0.004,0.081,0.005,0.101,0.08,0.08,20
6,0.006,0.105,0.007,0.129,0.12,0.12,20
7,0.009,0.128,0.011,0.158,0.18,0.18,20
8,0.012,0.151,0.014,0.187,0.24,0.24,20
9,0.015,0.175,0.019,0.215,0.31,0.31,20
10,0.019,0.198,0.023,0.244,0.40,0.40,20
11,0.023,0.221,0.029,0.273,0.49,0.49,20
12,0.028,0.244,0.035,0.302,0.59,0.59,20
13,0.034,0.268,0.042,0.330,0.71,0.71,20
14,0.040,0.291,0.049,0.359,0.83,0.83,20
15,0.046,0.314,0.056,0.388,0.96,0.96,20
16,0.053,0.338,0.065,0.416,1.10,1.10,20
17,0.060,0.361,0.074,0.445,1.25,1.25,20
18,0.067,0.384,0.083,0.474,1.41,1.41,20
19,0.076,0.407,0.093,0.503,1.58,1.58,20
20,0.084,0.431,0.104,0.531,1.76,1.76,20
21,0.093,0.454,0.115,0.560,1.95,1.95,20
22,0.103,0.477,0.127,0.589,2.15,2.15,20
23,0.113,0.501,0.139,0.617,2.36,2.36,20
24,0.123,0.524,0.152,0.646,2.58,2.58,20
25,0.134,0.547,0.166,0.675,2.81,2.81,20
26,0.146,0.571,0.180,0.703,3.04,3.04,20
27,0.158,0.594,0.194,0.732,3.29,3.29,20
28,0.170,0.617,0.210,0.761,3.55,3.55,20
29,0.183,0.641,0.225,0.789,3.81,3.81,20
30,0.196,0.664,0.242,0.818,4.09,4.09,20
31,0.210,0.688,0.259,0.846,4.37,4.37,20
32,0.224,0.711,0.276,0.875,4.66,4.66,20
33,0.239,0.735,0.294,0.903,4.97,4.97,20
34,0.254,0.758,0.313,0.932,5.28,5.28,20
35,0.269,0.782,0.332,0.960,5.60,5.60,20
36,0.286,0.805,0.352,0.989,5.92,5.92,20
37,0.302,0.829,0.372,1.017,6.26,6.26,20
